campaignid,date,c1,c2,c3,ip,amount
23,2017-05-01 08:09:26,82qaxdl7r,,,172.88.220.157,0.35
4961,2017-05-01 08:09:36,3czq1n7,,,152.16.191.33,0
4961,2017-05-01 08:19:12,3czq1n7,,,67.174.76.216,0
23,2017-05-01 08:19:17,82qaxdl7r,,,24.172.5.190,0.35
23,2017-05-01 08:19:30,82qaxdl7r,,,75.86.93.64,0.35
4961,2017-05-01 08:19:39,3czq1n7,,,74.5.57.43,0
23,2017-05-01 08:19:45,82qaxdl7r,,,45.36.43.126,0.35
23,2017-05-01 08:23:00,82qaxdl7r,,,107.219.233.23,0.35
4961,2017-05-01 08:23:12,3czq1n7,,,68.96.23.161,0
23,2017-05-01 08:28:09,82qaxdl7r,,,76.94.120.19,0.35
23,2017-05-01 08:28:18,82qaxdl7r,,,173.90.181.85,0.35
4961,2017-05-01 08:33:06,3czq1n7,,,66.86.143.171,0
4961,2017-05-01 08:33:21,3czq1n7,,,24.120.197.3,0
4961,2017-05-01 08:37:40,3czq1n7,,,168.223.27.171,0
4961,2017-05-01 08:37:48,3czq1n7,,,67.233.67.87,0
4961,2017-05-01 08:37:52,3czq1n7,,,76.3.7.112,0
22,2017-05-01 08:43:29,7lbdon6,,,45.47.58.79,0.26
23,2017-05-01 08:47:58,82qaxdl7r,,,142.196.110.81,0.35
4961,2017-05-01 08:48:08,3czq1n7,,,71.1.100.43,0
23,2017-05-01 08:52:52,82qaxdl7r,,,45.36.20.157,0.35
4961,2017-05-01 08:53:00,3czq1n7,,,67.233.108.102,0
23,2017-05-01 08:53:04,82qaxdl7r,,,98.14.20.254,0.35
4961,2017-05-01 08:53:15,3czq1n7,,,63.152.88.56,0
4961,2017-05-01 08:53:17,3czq1n7,,,76.4.123.163,0
23,2017-05-01 08:58:02,82qaxdl7r,,,107.77.89.19,0.35
4961,2017-05-01 08:58:08,3czq1n7,,,72.160.225.136,0
23,2017-05-01 08:58:08,82qaxdl7r,,,45.36.143.241,0.35
4961,2017-05-01 08:58:21,3czq1n7,,,70.192.78.233,0
4961,2017-05-01 09:09:49,3czq1n7,,,67.234.133.51,0
4961,2017-05-01 09:09:54,3czq1n7,,,66.87.153.1,0
23,2017-05-01 09:10:08,82qaxdl7r,,,72.186.20.220,0.35
23,2017-05-01 09:11:06,2boz0am,,,174.19.234.138,0.35
22,2017-05-01 09:11:09,7lbdon6,,,74.135.55.230,0.26
4961,2017-05-01 09:19:17,3czq1n7,,,69.34.179.130,0
4961,2017-05-01 09:22:58,3czq1n7,,,71.50.58.53,0
4961,2017-05-01 09:27:05,3czq1n7,,,73.54.35.171,0
4238,2017-05-01 09:28:43,4cfztp,,,67.23.151.14,0.01
23,2017-05-01 09:27:08,82qaxdl7r,,,70.194.10.26,0.35
23,2017-05-01 09:27:21,82qaxdl7r,,,104.231.114.156,0.35
4961,2017-05-01 09:27:33,3czq1n7,,,174.124.72.155,0
23,2017-05-01 09:40:29,82qaxdl7r,,,71.41.146.126,0.35
23,2017-05-01 09:40:51,82qaxdl7r,,,70.197.68.117,0.35
23,2017-05-01 09:43:22,82qaxdl7r,,,173.93.249.225,0.35
4961,2017-05-01 09:43:33,3czq1n7,,,199.90.157.11,0
4961,2017-05-01 09:43:42,3czq1n7,,,63.155.133.194,0
23,2017-05-01 09:44:07,82qaxdl7r,,,76.176.128.236,0.35
22,2017-05-01 09:44:10,7lbdon6,,,72.224.102.231,0.26
22,2017-05-01 09:48:21,7lbdon6,,,67.253.214.32,0.26
23,2017-05-01 09:53:00,82qaxdl7r,,,72.229.33.15,0.35
22,2017-05-01 09:53:12,7lbdon6,,,70.197.68.117,0.26
23,2017-05-01 09:58:00,82qaxdl7r,,,104.230.118.235,0.35
4961,2017-05-01 09:58:05,3czq1n7,,,76.1.136.167,0
23,2017-05-01 09:58:23,82qaxdl7r,,,98.3.28.194,0.35
23,2017-05-01 10:03:10,82qaxdl7r,,,97.78.154.24,0.35
23,2017-05-01 10:03:23,82qaxdl7r,,,72.228.138.63,0.35
4961,2017-05-01 10:03:35,3czq1n7,,,66.87.122.183,0
22,2017-05-01 10:08:17,7lbdon6,,,24.199.244.50,0.26
22,2017-05-01 10:08:23,7lbdon6,,,98.102.46.114,0.26
4961,2017-05-01 10:13:19,3czq1n7,,,76.2.49.2,0
23,2017-05-01 10:13:37,82qaxdl7r,,,107.77.100.31,0.35
22,2017-05-01 10:13:37,7lbdon6,,,66.211.228.19,0.26
4961,2017-05-01 10:13:46,3czq1n7,,,67.232.4.184,0
23,2017-05-01 10:18:24,82qaxdl7r,,,173.172.179.237,0.35
4961,2017-05-01 10:23:17,3czq1n7,,,184.6.74.7,0
23,2017-05-01 10:23:35,82qaxdl7r,,,50.50.157.71,0.35
4961,2017-05-01 10:27:37,3czq1n7,,,137.54.125.245,0
23,2017-05-01 10:27:39,82qaxdl7r,,,108.191.248.186,0.35
23,2017-05-01 10:27:57,82qaxdl7r,,,72.185.200.95,0.35
23,2017-05-01 10:28:05,82qaxdl7r,,,65.27.93.63,0.35
4961,2017-05-01 10:28:13,3czq1n7,,,63.229.97.67,0
24,2017-05-01 10:33:38,3kas7yg6fn,,,23.126.89.35,0.28
4961,2017-05-01 10:38:22,3czq1n7,,,184.2.127.48,0
4961,2017-05-01 10:38:30,3czq1n7,,,166.137.143.31,0
23,2017-05-01 10:38:47,82qaxdl7r,,,97.70.114.151,0.35
4961,2017-05-01 10:49:01,3czq1n7,,,76.1.62.174,0
4961,2017-05-01 10:49:20,3czq1n7,,,184.1.121.225,0
23,2017-05-01 10:49:30,82qaxdl7r,,,166.137.8.92,0.35
22,2017-05-01 10:53:29,7lbdon6,,,76.84.149.65,0.26
4961,2017-05-01 10:53:38,3czq1n7,,,71.54.118.20,0
4961,2017-05-01 10:53:46,3czq1n7,,,71.53.27.41,0
24,2017-05-01 10:54:09,3kas7yg6fn,,,66.87.80.249,0.28
23,2017-05-01 10:54:28,82qaxdl7r,,,66.87.149.84,0.35
23,2017-05-01 10:54:28,82qaxdl7r,,,67.222.112.90,0.35
22,2017-05-01 10:54:33,7lbdon6,,,76.189.233.157,0.26
23,2017-05-01 10:58:09,68ekotv7,,,71.223.237.186,0.35
23,2017-05-01 10:58:26,82qaxdl7r,,,67.53.100.66,0.35
4961,2017-05-01 11:03:05,3czq1n7,,,206.196.104.150,0
4961,2017-05-01 11:15:22,3czq1n7,,,71.49.92.169,0
4961,2017-05-01 11:15:57,3czq1n7,,,67.234.100.236,0
22,2017-05-01 11:15:58,7lbdon6,,,174.100.179.229,0.26
4961,2017-05-01 11:16:01,3czq1n7,,,67.239.130.133,0
4961,2017-05-01 11:16:09,3czq1n7,,,207.30.110.140,0
23,2017-05-01 11:16:53,82qaxdl7r,,,76.185.234.124,0.35
23,2017-05-01 11:17:08,68ekotv7,,,70.58.173.148,0.35
23,2017-05-01 11:17:08,82qaxdl7r,,,70.115.128.16,0.35
23,2017-05-01 11:24:13,82qaxdl7r,,,107.77.68.32,0.35
23,2017-05-01 11:24:17,82qaxdl7r,,,173.169.210.70,0.35
4961,2017-05-01 11:33:45,3czq1n7,,,204.14.13.132,0
23,2017-05-01 11:33:57,82qaxdl7r,,,70.209.145.192,0.35
4961,2017-05-01 11:34:04,3czq1n7,,,162.228.238.135,0
23,2017-05-01 11:43:06,82qaxdl7r,,,65.188.249.24,0.35
4961,2017-05-01 11:43:20,3czq1n7,,,71.53.59.126,0
23,2017-05-01 11:43:40,2boz0am,,,172.10.133.130,0.35
23,2017-05-01 11:59:23,82qaxdl7r,,,23.241.0.127,0.35
23,2017-05-01 11:59:30,82qaxdl7r,,,47.148.67.188,0.35
4961,2017-05-01 12:03:17,3czq1n7,,,97.119.16.12,0
4961,2017-05-01 12:04:07,3czq1n7,,,76.0.156.161,0
4961,2017-05-01 12:08:14,3czq1n7,,,71.55.42.23,0
4961,2017-05-01 12:18:55,3czq1n7,,,172.58.56.13,0
23,2017-05-01 12:23:10,82qaxdl7r,,,166.137.8.111,0.35
24,2017-05-01 12:23:11,3kas7yg6fn,,,68.111.122.15,0.28
23,2017-05-01 12:23:16,82qaxdl7r,,,67.121.46.19,0.35
4961,2017-05-01 12:28:52,3czq1n7,,,64.196.114.233,0
4961,2017-05-01 12:28:53,3czq1n7,,,76.2.162.38,0
23,2017-05-01 12:33:28,82qaxdl7r,,,71.203.35.92,0.35
4961,2017-05-01 12:38:01,3czq1n7,,,152.27.46.142,0
23,2017-05-01 12:38:03,82qaxdl7r,,,70.120.85.244,0.35
22,2017-05-01 12:38:19,7lbdon6,,,172.100.233.38,0.26
22,2017-05-01 12:49:50,7lbdon6,,,70.198.54.48,0.26
23,2017-05-01 12:53:38,82qaxdl7r,,,23.242.123.221,0.35
4961,2017-05-01 12:53:51,3czq1n7,,,71.49.75.122,0
22,2017-05-01 12:53:59,7lbdon6,,,65.32.187.9,0.26
4961,2017-05-01 12:54:03,3czq1n7,,,71.51.199.5,0
4961,2017-05-01 12:54:36,3czq1n7,,,67.237.225.237,0
23,2017-05-01 12:54:39,82qaxdl7r,,,70.125.18.53,0.35
4961,2017-05-01 12:55:00,3czq1n7,,,184.157.60.129,0
4961,2017-05-01 12:58:08,3czq1n7,,,204.85.12.26,0
4961,2017-05-01 13:02:42,3czq1n7,,,73.152.53.24,0
24,2017-05-01 13:02:45,3kas7yg6fn,,,72.222.107.235,0.28
4961,2017-05-01 13:03:06,3czq1n7,,,76.7.109.216,0
4961,2017-05-01 13:08:41,3czq1n7,,,75.167.18.177,0
17,2017-05-01 13:19:03,6z0st3o,,,172.58.104.11,0.28
4961,2017-05-01 13:19:07,3czq1n7,,,76.1.76.93,0
23,2017-05-01 13:19:09,68ekotv7,,,71.223.200.78,0.35
23,2017-05-01 13:19:18,82qaxdl7r,,,74.75.64.61,0.35
23,2017-05-01 13:19:37,82qaxdl7r,,,72.238.223.7,0.35
24,2017-05-01 13:19:45,3kas7yg6fn,,,68.98.97.204,0.28
23,2017-05-01 13:19:48,82qaxdl7r,,,104.172.145.26,0.35
23,2017-05-01 13:19:57,82qaxdl7r,,,38.104.204.14,0.35
23,2017-05-01 13:20:03,82qaxdl7r,,,199.249.228.204,0.35
4961,2017-05-01 13:20:33,3czq1n7,,,198.236.64.248,0
23,2017-05-01 13:22:56,82qaxdl7r,,,45.46.20.220,0.35
4961,2017-05-01 13:34:12,3czq1n7,,,76.7.58.66,0
4961,2017-05-01 13:42:37,3czq1n7,,,184.4.199.206,0
23,2017-05-01 13:42:58,68ekotv7,,,174.27.72.201,0.35
4961,2017-05-01 13:42:59,3czq1n7,,,71.213.94.116,0
23,2017-05-01 13:43:02,82qaxdl7r,,,76.171.115.215,0.35
23,2017-05-01 13:43:14,82qaxdl7r,,,65.28.39.22,0.35
23,2017-05-01 13:43:42,82qaxdl7r,,,70.196.18.80,0.35
4961,2017-05-01 13:43:44,3czq1n7,,,76.3.167.249,0
4961,2017-05-01 13:44:00,3czq1n7,,,76.1.215.191,0
4961,2017-05-01 13:54:36,3czq1n7,,,98.125.203.186,0
4961,2017-05-01 13:54:37,3czq1n7,,,97.119.10.128,0
4961,2017-05-01 13:54:43,3czq1n7,,,75.120.125.112,0
4961,2017-05-01 13:54:50,3czq1n7,,,76.6.157.12,0
23,2017-05-01 13:55:23,82qaxdl7r,,,72.132.107.5,0.35
4961,2017-05-01 13:55:27,3czq1n7,,,67.233.109.30,0
22,2017-05-01 13:55:30,7lbdon6,,,184.89.163.100,0.26
22,2017-05-01 13:55:33,7lbdon6,,,97.96.229.104,0.26
23,2017-05-01 13:55:52,82qaxdl7r,,,71.46.80.50,0.35
23,2017-05-01 14:00:22,82qaxdl7r,,,76.92.135.66,0.35
4961,2017-05-01 14:00:37,3czq1n7,,,166.182.83.128,0
23,2017-05-01 14:00:47,8js4ngq0zk,,,97.115.188.39,0.35
4961,2017-05-01 14:08:42,3czq1n7,,,67.238.196.194,0
4961,2017-05-01 14:08:43,3czq1n7,,,174.232.7.102,0
23,2017-05-01 14:08:44,82qaxdl7r,,,173.88.57.83,0.35
4961,2017-05-01 14:09:06,3czq1n7,,,24.255.60.169,0
23,2017-05-01 14:09:10,82qaxdl7r,,,173.171.154.231,0.35
4961,2017-05-01 14:09:22,3czq1n7,,,174.208.3.119,0
22,2017-05-01 14:17:47,17xvf20e6,,,173.171.169.226,0.26
4961,2017-05-01 14:28:38,3czq1n7,,,216.152.183.106,0
4961,2017-05-01 14:29:14,3czq1n7,,,71.213.86.230,0
24,2017-05-01 14:29:22,3kas7yg6fn,,,97.42.192.3,0.28
23,2017-05-01 14:29:35,82qaxdl7r,,,75.86.216.165,0.35
23,2017-05-01 14:29:40,68ekotv7,,,174.30.85.168,0.35
4961,2017-05-01 14:29:47,3czq1n7,,,71.2.242.4,0
4961,2017-05-01 14:29:49,3czq1n7,,,66.249.83.153,0
23,2017-05-01 14:34:46,82qaxdl7r,,,174.227.8.192,0.35
24,2017-05-01 14:34:53,4jmlig613,,,107.4.143.35,0.28
24,2017-05-01 14:34:58,3kas7yg6fn,,,68.231.61.188,0.28
22,2017-05-01 14:49:10,7lbdon6,,,107.77.83.118,0.26
4961,2017-05-01 14:49:21,3czq1n7,,,67.233.236.4,0
23,2017-05-01 14:49:38,82qaxdl7r,,,96.41.116.208,0.35
4961,2017-05-01 14:49:49,3czq1n7,,,76.4.85.245,0
4961,2017-05-01 14:53:13,3czq1n7,,,184.158.56.242,0
4961,2017-05-01 14:57:41,3czq1n7,,,68.59.81.65,0
4961,2017-05-01 15:02:40,3czq1n7,,,75.120.244.66,0
24,2017-05-01 15:02:43,3kas7yg6fn,,,68.4.141.80,0.28
23,2017-05-01 15:03:07,82qaxdl7r,,,162.228.43.120,0.35
23,2017-05-01 15:08:38,82qaxdl7r,,,70.127.174.239,0.35
4961,2017-05-01 15:12:33,3czq1n7,,,184.98.225.71,0
4961,2017-05-01 15:13:03,3czq1n7,,,172.58.169.161,0
22,2017-05-01 15:18:44,7lbdon6,,,72.128.206.121,0.26
4961,2017-05-01 15:23:14,3czq1n7,,,67.239.49.24,0
4961,2017-05-01 15:28:35,3czq1n7,,,184.3.165.193,0
23,2017-05-01 15:38:58,82qaxdl7r,,,76.176.138.201,0.35
4961,2017-05-01 15:39:39,3czq1n7,,,72.160.45.215,0
23,2017-05-01 15:39:42,82qaxdl7r,,,174.96.228.140,0.35
4961,2017-05-01 15:39:49,3czq1n7,,,71.53.65.154,0
4961,2017-05-01 15:42:00,3czq1n7,,,208.163.212.166,0
4961,2017-05-01 15:55:59,3czq1n7,,,71.3.147.246,0
23,2017-05-01 15:57:35,82qaxdl7r,,,173.89.30.34,0.35
4961,2017-05-01 15:57:42,3czq1n7,,,76.6.218.249,0
4961,2017-05-01 15:58:09,3czq1n7,,,76.3.118.183,0
23,2017-05-01 16:03:21,82qaxdl7r,,,172.58.216.64,0.35
4961,2017-05-01 16:03:44,3czq1n7,,,208.163.180.182,0
23,2017-05-01 16:03:51,82qaxdl7r,,,24.166.7.87,0.35
4961,2017-05-01 16:07:55,3czq1n7,,,174.140.64.50,0
22,2017-05-01 16:07:59,7lbdon6,,,96.10.29.138,0.26
23,2017-05-01 16:08:08,82qaxdl7r,,,172.90.76.208,0.35
4961,2017-05-01 16:08:11,3czq1n7,,,184.3.253.66,0
4961,2017-05-01 16:12:43,3czq1n7,,,63.153.71.117,0
23,2017-05-01 16:12:59,82qaxdl7r,,,66.91.29.23,0.35
23,2017-05-01 16:13:04,82qaxdl7r,,,70.122.43.219,0.35
4961,2017-05-01 16:24:29,3czq1n7,,,71.2.45.167,0
23,2017-05-01 16:25:49,82qaxdl7r,,,97.70.9.186,0.35
23,2017-05-01 16:25:50,8js4ngq0zk,,,97.125.160.236,0.35
23,2017-05-01 16:25:51,82qaxdl7r,,,76.185.68.113,0.35
4961,2017-05-01 16:25:59,3czq1n7,,,71.51.232.193,0
24,2017-05-01 16:28:10,3kas7yg6fn,,,72.192.68.24,0.28
23,2017-05-01 16:39:13,82qaxdl7r,,,184.4.94.150,0.35
23,2017-05-01 16:39:20,82qaxdl7r,,,98.29.17.85,0.35
23,2017-05-01 16:39:40,82qaxdl7r,,,173.171.217.232,0.35
4961,2017-05-01 16:42:49,3czq1n7,,,71.52.19.104,0
22,2017-05-01 16:43:10,7lbdon6,,,98.26.209.83,0.26
23,2017-05-01 16:48:12,82qaxdl7r,,,184.91.238.140,0.35
23,2017-05-01 16:52:44,82qaxdl7r,,,104.137.116.160,0.35
23,2017-05-01 16:57:44,82qaxdl7r,,,184.88.228.59,0.35
23,2017-05-01 16:57:47,82qaxdl7r,,,23.240.126.190,0.35
4961,2017-05-01 16:57:54,3czq1n7,,,166.182.80.184,0
4961,2017-05-01 16:58:00,3czq1n7,,,174.208.41.2,0
23,2017-05-01 17:02:44,2d6kvm1y9e,,,97.113.24.67,0.35
4961,2017-05-01 17:18:53,3czq1n7,,,172.72.63.144,0
22,2017-05-01 17:23:04,7lbdon6,,,104.173.14.72,0.26
23,2017-05-01 17:23:15,82qaxdl7r,,,70.121.200.64,0.35
22,2017-05-01 17:23:18,7lbdon6,,,173.91.128.226,0.26
4961,2017-05-01 17:24:08,3czq1n7,,,67.0.36.251,0
22,2017-05-01 17:33:57,7lbdon6,,,172.101.61.22,0.26
4961,2017-05-01 17:34:07,3czq1n7,,,63.153.242.69,0
22,2017-05-01 17:34:11,7lbdon6,,,184.54.54.82,0.26
4961,2017-05-01 17:34:28,3czq1n7,,,74.4.37.133,0
23,2017-05-01 17:38:07,82qaxdl7r,,,75.179.52.178,0.35
4961,2017-05-01 17:41:44,3czq1n7,,,69.69.152.159,0
23,2017-05-01 17:41:53,82qaxdl7r,,,50.88.247.238,0.35
4961,2017-05-01 17:48:36,3czq1n7,,,71.1.253.151,0
23,2017-05-01 17:48:59,68ekotv7,,,67.5.80.92,0.35
24,2017-05-01 17:52:43,3kas7yg6fn,,,68.103.107.68,0.28
23,2017-05-01 18:04:26,68ekotv7,,,67.1.101.89,0.35
4961,2017-05-01 18:08:01,3czq1n7,,,67.236.246.216,0
23,2017-05-01 18:13:21,82qaxdl7r,,,72.179.10.201,0.35
4961,2017-05-01 18:17:44,3czq1n7,,,174.124.251.183,0
23,2017-05-01 18:17:48,82qaxdl7r,,,98.121.167.135,0.35
23,2017-05-01 18:28:57,82qaxdl7r,,,98.30.9.109,0.35
23,2017-05-01 18:29:06,82qaxdl7r,,,97.102.63.180,0.35
24,2017-05-01 18:29:31,3kas7yg6fn,,,72.219.24.42,0.28
4961,2017-05-01 18:29:36,3czq1n7,,,71.51.252.74,0
4961,2017-05-01 18:32:36,3czq1n7,,,67.238.129.30,0
4961,2017-05-01 18:32:56,3czq1n7,,,71.54.201.171,0
4961,2017-05-01 18:37:40,3czq1n7,,,71.53.153.60,0
23,2017-05-01 18:38:01,82qaxdl7r,,,98.25.239.201,0.35
4961,2017-05-01 18:38:13,3czq1n7,,,184.6.240.102,0
4961,2017-05-01 18:42:19,3czq1n7,,,67.232.121.110,0
23,2017-05-01 18:42:24,82qaxdl7r,,,65.184.170.188,0.35
23,2017-05-01 18:53:30,82qaxdl7r,,,184.58.150.177,0.35
23,2017-05-01 19:02:53,82qaxdl7r,,,70.124.170.251,0.35
23,2017-05-01 19:03:01,82qaxdl7r,,,172.73.136.185,0.35
24,2017-05-01 19:03:05,3kas7yg6fn,,,24.250.45.251,0.28
22,2017-05-01 19:08:23,7lbdon6,,,98.15.191.87,0.26
23,2017-05-01 19:08:35,82qaxdl7r,,,69.132.231.99,0.35
4961,2017-05-01 19:08:38,3czq1n7,,,71.1.30.218,0
4961,2017-05-01 19:12:40,3czq1n7,,,166.137.143.112,0
4961,2017-05-01 19:12:41,3czq1n7,,,70.210.134.13,0
4961,2017-05-01 19:17:07,3czq1n7,,,67.234.129.94,0
23,2017-05-01 19:17:13,82qaxdl7r,,,76.171.38.200,0.35
4961,2017-05-01 19:28:26,3czq1n7,,,76.1.108.209,0
23,2017-05-01 19:33:20,82qaxdl7r,,,98.5.222.8,0.35
23,2017-05-01 19:33:23,82qaxdl7r,,,72.186.51.43,0.35
23,2017-05-01 19:33:27,82qaxdl7r,,,76.89.165.209,0.35
4961,2017-05-01 19:33:55,3czq1n7,,,67.232.53.171,0
4961,2017-05-01 19:37:46,3czq1n7,,,67.233.76.138,0
4961,2017-05-01 19:49:23,3czq1n7,,,71.219.127.207,0
4961,2017-05-01 19:49:36,3czq1n7,,,207.118.238.126,0
4961,2017-05-01 19:49:39,3czq1n7,,,76.6.139.169,0
4961,2017-05-01 19:49:56,3czq1n7,,,71.52.192.234,0
23,2017-05-01 19:58:00,82qaxdl7r,,,172.74.170.12,0.35
23,2017-05-01 19:58:12,82qaxdl7r,,,172.88.151.217,0.35
23,2017-05-01 19:58:22,82qaxdl7r,,,70.195.195.11,0.35
23,2017-05-01 19:58:39,82qaxdl7r,,,24.164.150.170,0.35
22,2017-05-01 19:58:46,7lbdon6,,,172.88.151.217,0.26
23,2017-05-01 20:02:34,82qaxdl7r,,,65.25.226.240,0.35
4961,2017-05-01 20:02:53,3czq1n7,,,71.50.168.3,0
22,2017-05-01 20:02:55,7lbdon6,,,173.89.32.94,0.26
4961,2017-05-01 20:07:59,3czq1n7,,,76.5.222.224,0
4961,2017-05-01 20:08:07,3czq1n7,,,66.86.49.34,0
4961,2017-05-01 20:18:22,3czq1n7,,,74.5.66.77,0
23,2017-05-01 20:18:35,82qaxdl7r,,,209.112.251.102,0.35
4961,2017-05-01 20:22:09,3czq1n7,,,71.53.223.41,0
23,2017-05-01 20:22:10,82qaxdl7r,,,107.15.59.229,0.35
23,2017-05-01 20:29:45,82qaxdl7r,,,76.84.64.191,0.35
4961,2017-05-01 20:32:46,3czq1n7,,,76.6.19.129,0
4961,2017-05-01 20:37:46,3czq1n7,,,71.50.204.56,0
4961,2017-05-01 20:38:06,3czq1n7,,,174.23.146.4,0
23,2017-05-01 20:42:43,82qaxdl7r,,,184.55.9.91,0.35
22,2017-05-01 20:42:43,7lbdon6,,,69.207.30.135,0.26
22,2017-05-01 20:42:44,7lbdon6,,,74.69.241.148,0.26
22,2017-05-01 20:47:28,7lbdon6,,,65.31.32.77,0.26
22,2017-05-01 20:47:30,7lbdon6,,,50.89.187.36,0.26
23,2017-05-01 20:47:36,82qaxdl7r,,,67.242.168.45,0.35
23,2017-05-01 20:52:35,82qaxdl7r,,,98.2.211.39,0.35
23,2017-05-01 21:03:37,82qaxdl7r,,,172.73.236.196,0.35
4961,2017-05-01 21:03:42,3czq1n7,,,99.195.210.68,0
4961,2017-05-01 21:07:58,3czq1n7,,,76.0.82.91,0
4961,2017-05-01 21:16:58,3czq1n7,,,71.51.132.212,0
23,2017-05-01 21:17:15,82qaxdl7r,,,104.137.0.184,0.35
23,2017-05-01 21:23:11,82qaxdl7r,,,45.50.76.219,0.35
4961,2017-05-01 21:23:20,3czq1n7,,,67.232.225.149,0
23,2017-05-01 21:27:49,82qaxdl7r,,,97.106.229.8,0.35
23,2017-05-01 21:54:18,82qaxdl7r,,,75.190.105.59,0.35
4961,2017-05-01 21:57:35,3czq1n7,,,76.4.32.223,0
22,2017-05-01 22:13:17,7lbdon6,,,98.26.47.157,0.26
22,2017-05-01 22:17:48,7lbdon6,,,76.92.150.112,0.26
4961,2017-05-01 22:23:24,3czq1n7,,,76.5.96.183,0
4961,2017-05-01 22:23:24,3czq1n7,,,184.6.186.140,0
4961,2017-05-01 22:23:27,3czq1n7,,,67.232.51.222,0
23,2017-05-01 22:27:38,82qaxdl7r,,,76.167.112.19,0.35
23,2017-05-01 22:32:41,82qaxdl7r,,,107.15.173.139,0.35
23,2017-05-01 22:43:23,82qaxdl7r,,,71.65.48.148,0.35
1454,2017-05-01 22:43:31,76cdm9r,,,97.123.18.181,0
23,2017-05-01 22:43:36,68ekotv7,,,174.21.61.170,0.35
23,2017-05-01 22:47:16,82qaxdl7r,,,76.173.144.179,0.35
4961,2017-05-01 23:17:33,3czq1n7,,,184.2.63.105,0
23,2017-05-01 23:17:35,82qaxdl7r,,,75.80.197.40,0.35
4961,2017-05-01 23:43:15,3czq1n7,,,184.3.80.35,0
23,2017-05-01 23:43:32,82qaxdl7r,,,24.55.12.38,0.35
23,2017-05-01 23:43:34,82qaxdl7r,,,172.249.73.83,0.35
4961,2017-05-01 23:52:22,3czq1n7,,,174.26.186.15,0
4961,2017-05-02 00:13:41,3czq1n7,,,71.38.46.118,0
24,2017-05-02 00:22:44,3kas7yg6fn,,,68.7.50.215,0.28
23,2017-05-02 00:27:49,82qaxdl7r,,,65.30.140.51,0.35
4961,2017-05-02 00:37:52,3czq1n7,,,76.0.112.136,0
4961,2017-05-02 00:53:19,3czq1n7,,,71.55.25.51,0
4961,2017-05-02 00:57:23,3czq1n7,,,184.5.237.78,0
4961,2017-05-02 01:17:34,3czq1n7,,,184.7.124.147,0
4961,2017-05-02 01:26:41,3czq1n7,,,71.217.32.60,0
23,2017-05-02 02:08:38,82qaxdl7r,,,174.194.2.172,0.35
4961,2017-05-02 02:42:33,3czq1n7,,,184.4.246.235,0
23,2017-05-02 04:27:43,82qaxdl7r,,,97.101.220.196,0.35
17,2017-05-02 04:37:34,04ulqoxm,,,108.203.7.4,0.28
22,2017-05-02 04:42:27,7lbdon6,,,76.180.183.54,0.26
4961,2017-05-02 05:01:41,3czq1n7,,,71.55.2.18,0
23,2017-05-02 05:08:29,82qaxdl7r,,,99.198.162.0,0.35
4961,2017-05-02 05:24:31,3czq1n7,,,67.234.35.148,0
23,2017-05-02 05:27:40,82qaxdl7r,,,4.14.167.238,0.35
23,2017-05-02 05:37:51,82qaxdl7r,,,107.10.237.162,0.35
4961,2017-05-02 05:52:48,3czq1n7,,,138.210.248.134,0
4961,2017-05-02 06:07:59,3czq1n7,,,71.38.126.117,0
23,2017-05-02 06:13:08,82qaxdl7r,,,174.232.130.189,0.35
22,2017-05-02 06:32:49,7lbdon6,,,67.248.9.12,0.26
23,2017-05-02 06:37:59,82qaxdl7r,,,75.104.66.237,0.35
22,2017-05-02 06:42:46,7lbdon6,,,65.35.141.135,0.26
23,2017-05-02 06:42:53,82qaxdl7r,,,68.200.27.164,0.35
23,2017-05-02 06:47:53,82qaxdl7r,,,71.46.59.118,0.35
4961,2017-05-02 06:47:57,3czq1n7,,,162.104.184.174,0
4961,2017-05-02 07:09:22,3czq1n7,,,184.2.119.125,0
4961,2017-05-02 07:09:27,3czq1n7,,,71.55.155.96,0
23,2017-05-02 07:09:50,82qaxdl7r,,,166.137.118.123,0.35
23,2017-05-02 07:13:21,82qaxdl7r,,,172.75.242.49,0.35
4961,2017-05-02 07:13:33,3czq1n7,,,174.124.80.195,0
23,2017-05-02 07:24:56,82qaxdl7r,,,70.198.65.98,0.35
23,2017-05-02 07:25:57,82qaxdl7r,,,76.180.24.239,0.35
4961,2017-05-02 07:28:20,3czq1n7,,,24.31.11.66,0
23,2017-05-02 07:28:33,68ekotv7,,,184.99.145.27,0.35
4961,2017-05-02 07:33:04,3czq1n7,,,76.5.76.169,0
24,2017-05-02 07:33:11,3kas7yg6fn,,,68.100.34.22,0.28
4961,2017-05-02 07:37:56,3czq1n7,,,184.5.113.119,0
24,2017-05-02 07:43:14,3kas7yg6fn,,,68.12.34.162,0.28
23,2017-05-02 07:47:33,82qaxdl7r,,,24.209.195.10,0.35
4961,2017-05-02 07:47:48,3czq1n7,,,67.239.49.132,0
4961,2017-05-02 08:08:18,3czq1n7,,,67.233.214.206,0
22,2017-05-02 08:08:24,7lbdon6,,,98.31.60.110,0.26
23,2017-05-02 08:17:33,82qaxdl7r,,,70.127.43.84,0.35
4961,2017-05-02 08:30:59,3czq1n7,,,204.184.138.112,0
23,2017-05-02 08:39:49,82qaxdl7r,,,75.183.60.184,0.35
